,type,id,attributes_count,attributes.lineage,attributes.hierarchy.kingdom,attributes.hierarchy.order,attributes.hierarchy.phylum,attributes.hierarchy.class,attributes.domain,attributes.name,attributes.parent,attributes.rank,attributes.pipeline-version,links.self,attributes.hierarchy.family,attributes.hierarchy.genus,attributes.hierarchy.species,Sample_id,attributes.domain_count,attributes.domain_relative_abundance,attributes.hierarchy.phylum_count,attributes.hierarchy.phylum_relative_abundance,attributes.hierarchy.class_count,attributes.hierarchy.class_relative_abundance,attributes.hierarchy.order_count,attributes.hierarchy.order_relative_abundance,attributes.hierarchy.family_count,attributes.hierarchy.family_relative_abundance,attributes.hierarchy.genus_count,attributes.hierarchy.genus_relative_abundance,attributes.hierarchy.species_count,attributes.hierarchy.species_relative_abundance
273,organisms,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae:Klebsiella,4382,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae:Klebsiella,Bacteria,Enterobacteriales,Proteobacteria,Gammaproteobacteria,Bacteria,Klebsiella,Enterobacteriaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AGammaproteobacteria%253AEnterobacteriales%253AEnterobacteriaceae%253AKlebsiella,Enterobacteriaceae,Klebsiella,,MGYA00005313,69002.0,100.0,27151.0,39.3481348367,26774.0,38.8017738616,25062.0,36.322791965,25062.0,37.4445324289,5277.0,11.4812236195,,
274,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Marvinbryantia:formatexigens,5,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Marvinbryantia:formatexigens,Bacteria,Clostridiales,Firmicutes,Clostridia,Bacteria,formatexigens,Marvinbryantia,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253AMarvinbryantia%253Aformatexigens,Lachnospiraceae,Marvinbryantia,formatexigens,MGYA00005313,69002.0,100.0,21094.0,30.5701284021,20119.0,29.1571258804,20111.0,29.1472216586,8589.0,12.832618667,5.0,0.0108785518,5.0,0.029786727
275,organisms,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae,14275,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae,Bacteria,Enterobacteriales,Proteobacteria,Gammaproteobacteria,Bacteria,Enterobacteriaceae,Enterobacteriales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AGammaproteobacteria%253AEnterobacteriales%253AEnterobacteriaceae,Enterobacteriaceae,,,MGYA00005313,69002.0,100.0,27151.0,39.3481348367,26774.0,38.8017738616,25062.0,36.322791965,25062.0,37.4445324289,,,,
276,organisms,Bacteria:Proteobacteria:Gammaproteobacteria:Xanthomonadales:Sinobacteraceae,1,Bacteria:Proteobacteria:Gammaproteobacteria:Xanthomonadales:Sinobacteraceae,Bacteria,Xanthomonadales,Proteobacteria,Gammaproteobacteria,Bacteria,Sinobacteraceae,Xanthomonadales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AGammaproteobacteria%253AXanthomonadales%253ASinobacteraceae,Sinobacteraceae,,,MGYA00005313,69002.0,100.0,27151.0,39.3481348367,26774.0,38.8017738616,51.0,0.0739151859,1.0,0.001494076,,,,
277,organisms,Bacteria:Actinobacteria:Actinobacteria:Actinomycetales:Microbacteriaceae:Microbacterium,1,Bacteria:Actinobacteria:Actinobacteria:Actinomycetales:Microbacteriaceae:Microbacterium,Bacteria,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,Microbacterium,Microbacteriaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AActinobacteria%253AActinobacteria%253AActinomycetales%253AMicrobacteriaceae%253AMicrobacterium,Microbacteriaceae,Microbacterium,,MGYA00005313,69002.0,100.0,285.0,0.4130315063,221.0,0.3202805716,40.0,0.0579726949,1.0,0.001494076,1.0,0.0021757104,,
278,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Coprococcus,526,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Coprococcus,Bacteria,Clostridiales,Firmicutes,Clostridia,Bacteria,Coprococcus,Lachnospiraceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253ACoprococcus,Lachnospiraceae,Coprococcus,,MGYA00005313,69002.0,100.0,21094.0,30.5701284021,20119.0,29.1571258804,20111.0,29.1472216586,8589.0,12.832618667,553.0,1.2031678343,,
279,organisms,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae:Dickeya,25,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae:Dickeya,Bacteria,Enterobacteriales,Proteobacteria,Gammaproteobacteria,Bacteria,Dickeya,Enterobacteriaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AGammaproteobacteria%253AEnterobacteriales%253AEnterobacteriaceae%253ADickeya,Enterobacteriaceae,Dickeya,,MGYA00005313,69002.0,100.0,27151.0,39.3481348367,26774.0,38.8017738616,25062.0,36.322791965,25062.0,37.4445324289,25.0,0.0543927592,,
280,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Porphyromonadaceae:Porphyromonas:endodontalis,3,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Porphyromonadaceae:Porphyromonas:endodontalis,Bacteria,Bacteroidales,Bacteroidetes,Bacteroidia,Bacteria,endodontalis,Porphyromonas,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253APorphyromonadaceae%253APorphyromonas%253Aendodontalis,Porphyromonadaceae,Porphyromonas,endodontalis,MGYA00005313,69002.0,100.0,20459.0,29.6498652213,20454.0,29.6426190545,20454.0,29.644337517,1774.0,2.650490804,9.0,0.0195813933,3.0,0.0178720362
281,organisms,Bacteria:Firmicutes:Bacilli:Bacillales:Planococcaceae:Lysinibacillus,1,Bacteria:Firmicutes:Bacilli:Bacillales:Planococcaceae:Lysinibacillus,Bacteria,Bacillales,Firmicutes,Bacilli,Bacteria,Lysinibacillus,Planococcaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253ABacilli%253ABacillales%253APlanococcaceae%253ALysinibacillus,Planococcaceae,Lysinibacillus,,MGYA00005313,69002.0,100.0,21094.0,30.5701284021,393.0,0.5695487087,28.0,0.0405808864,2.0,0.002988152,1.0,0.0021757104,,
282,organisms,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae:Xenorhabdus:romanii,1,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae:Xenorhabdus:romanii,Bacteria,Enterobacteriales,Proteobacteria,Gammaproteobacteria,Bacteria,romanii,Xenorhabdus,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AGammaproteobacteria%253AEnterobacteriales%253AEnterobacteriaceae%253AXenorhabdus%253Aromanii,Enterobacteriaceae,Xenorhabdus,romanii,MGYA00005313,69002.0,100.0,27151.0,39.3481348367,26774.0,38.8017738616,25062.0,36.322791965,25062.0,37.4445324289,21.0,0.0456899178,1.0,0.0059573454
283,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae,45,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae,Bacteria,Clostridiales,Firmicutes,Clostridia,Bacteria,Veillonellaceae,Clostridiales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AVeillonellaceae,Veillonellaceae,,,MGYA00005313,69002.0,100.0,21094.0,30.5701284021,20119.0,29.1571258804,20111.0,29.1472216586,795.0,1.187790411,,,,
284,organisms,Bacteria:Bacteroidetes:Flavobacteriia:Flavobacteriales:Cryomorphaceae,2,Bacteria:Bacteroidetes:Flavobacteriia:Flavobacteriales:Cryomorphaceae,Bacteria,Flavobacteriales,Bacteroidetes,Flavobacteriia,Bacteria,Cryomorphaceae,Flavobacteriales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253AFlavobacteriia%253AFlavobacteriales%253ACryomorphaceae,Cryomorphaceae,,,MGYA00005313,69002.0,100.0,20459.0,29.6498652213,5.0,0.0072461668,5.0,0.0072465869,2.0,0.002988152,,,,
285,organisms,Bacteria:Proteobacteria:Gammaproteobacteria:Alteromonadales:Shewanellaceae:Shewanella,2,Bacteria:Proteobacteria:Gammaproteobacteria:Alteromonadales:Shewanellaceae:Shewanella,Bacteria,Alteromonadales,Proteobacteria,Gammaproteobacteria,Bacteria,Shewanella,Shewanellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AGammaproteobacteria%253AAlteromonadales%253AShewanellaceae%253AShewanella,Shewanellaceae,Shewanella,,MGYA00005313,69002.0,100.0,27151.0,39.3481348367,26774.0,38.8017738616,79.0,0.1144960723,4.0,0.005976304,4.0,0.0087028415,,
286,organisms,Bacteria:Firmicutes:Bacilli:Bacillales:Bacillaceae:Bacillus:asahii,1,Bacteria:Firmicutes:Bacilli:Bacillales:Bacillaceae:Bacillus:asahii,Bacteria,Bacillales,Firmicutes,Bacilli,Bacteria,asahii,Bacillus,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253ABacilli%253ABacillales%253ABacillaceae%253ABacillus%253Aasahii,Bacillaceae,Bacillus,asahii,MGYA00005313,69002.0,100.0,21094.0,30.5701284021,393.0,0.5695487087,28.0,0.0405808864,19.0,0.0283874438,15.0,0.0326356555,1.0,0.0059573454
