,type,id,attributes.samples-count,attributes.biome-name,attributes.lineage,relationships.samples.links.related,relationships.studies.links.related,relationships.genomes.links.related,relationships.children.links.related,links.self
395,biomes,root:Host-associated:Human:Respiratory system:Pulmonary system:Lung,17524,Lung,root:Host-associated:Human:Respiratory system:Pulmonary system:Lung,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Human:Respiratory%20system:Pulmonary%20system:Lung/samples,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Human:Respiratory%20system:Pulmonary%20system:Lung/studies,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Human:Respiratory%20system:Pulmonary%20system:Lung/genomes,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Human:Respiratory%20system:Pulmonary%20system:Lung/children,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Human:Respiratory%20system:Pulmonary%20system:Lung
396,biomes,root:Host-associated:Human:Respiratory system:Pulmonary system:Sputum,8699,Sputum,root:Host-associated:Human:Respiratory system:Pulmonary system:Sputum,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Human:Respiratory%20system:Pulmonary%20system:Sputum/samples,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Human:Respiratory%20system:Pulmonary%20system:Sputum/studies,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Human:Respiratory%20system:Pulmonary%20system:Sputum/genomes,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Human:Respiratory%20system:Pulmonary%20system:Sputum/children,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Human:Respiratory%20system:Pulmonary%20system:Sputum
397,biomes,root:Host-associated:Human:Respiratory system:Pulmonary system:Trachea,416,Trachea,root:Host-associated:Human:Respiratory system:Pulmonary system:Trachea,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Human:Respiratory%20system:Pulmonary%20system:Trachea/samples,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Human:Respiratory%20system:Pulmonary%20system:Trachea/studies,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Human:Respiratory%20system:Pulmonary%20system:Trachea/genomes,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Human:Respiratory%20system:Pulmonary%20system:Trachea/children,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Human:Respiratory%20system:Pulmonary%20system:Trachea
398,biomes,root:Host-associated:Human:Respiratory system:Pulmonary system:Viriome,0,Viriome,root:Host-associated:Human:Respiratory system:Pulmonary system:Viriome,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Human:Respiratory%20system:Pulmonary%20system:Viriome/samples,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Human:Respiratory%20system:Pulmonary%20system:Viriome/studies,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Human:Respiratory%20system:Pulmonary%20system:Viriome/genomes,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Human:Respiratory%20system:Pulmonary%20system:Viriome/children,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Human:Respiratory%20system:Pulmonary%20system:Viriome
399,biomes,root:Host-associated:Human:Skin,11199,Skin,root:Host-associated:Human:Skin,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Human:Skin/samples,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Human:Skin/studies,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Human:Skin/genomes,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Human:Skin/children,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Human:Skin
400,biomes,root:Host-associated:Human:Skin:Axilla,0,Axilla,root:Host-associated:Human:Skin:Axilla,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Human:Skin:Axilla/samples,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Human:Skin:Axilla/studies,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Human:Skin:Axilla/genomes,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Human:Skin:Axilla/children,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Human:Skin:Axilla
401,biomes,root:Host-associated:Human:Skin:Medial distal leg,0,Medial distal leg,root:Host-associated:Human:Skin:Medial distal leg,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Human:Skin:Medial%20distal%20leg/samples,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Human:Skin:Medial%20distal%20leg/studies,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Human:Skin:Medial%20distal%20leg/genomes,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Human:Skin:Medial%20distal%20leg/children,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Human:Skin:Medial%20distal%20leg
402,biomes,root:Host-associated:Human:Skin:Medial distal leg:Venous leg ulcers,0,Venous leg ulcers,root:Host-associated:Human:Skin:Medial distal leg:Venous leg ulcers,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Human:Skin:Medial%20distal%20leg:Venous%20leg%20ulcers/samples,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Human:Skin:Medial%20distal%20leg:Venous%20leg%20ulcers/studies,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Human:Skin:Medial%20distal%20leg:Venous%20leg%20ulcers/genomes,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Human:Skin:Medial%20distal%20leg:Venous%20leg%20ulcers/children,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Human:Skin:Medial%20distal%20leg:Venous%20leg%20ulcers
403,biomes,root:Host-associated:Human:Skin:Naris,120,Naris,root:Host-associated:Human:Skin:Naris,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Human:Skin:Naris/samples,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Human:Skin:Naris/studies,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Human:Skin:Naris/genomes,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Human:Skin:Naris/children,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Human:Skin:Naris
404,biomes,root:Host-associated:Human:Skin:retroauricular crease,0,retroauricular crease,root:Host-associated:Human:Skin:retroauricular crease,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Human:Skin:retroauricular%20crease/samples,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Human:Skin:retroauricular%20crease/studies,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Human:Skin:retroauricular%20crease/genomes,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Human:Skin:retroauricular%20crease/children,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Human:Skin:retroauricular%20crease
405,biomes,root:Host-associated:Human:Skin:Umbilicus,0,Umbilicus,root:Host-associated:Human:Skin:Umbilicus,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Human:Skin:Umbilicus/samples,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Human:Skin:Umbilicus/studies,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Human:Skin:Umbilicus/genomes,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Human:Skin:Umbilicus/children,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Human:Skin:Umbilicus
406,biomes,root:Host-associated:Human:Skin:Volar forearm,0,Volar forearm,root:Host-associated:Human:Skin:Volar forearm,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Human:Skin:Volar%20forearm/samples,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Human:Skin:Volar%20forearm/studies,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Human:Skin:Volar%20forearm/genomes,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Human:Skin:Volar%20forearm/children,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Human:Skin:Volar%20forearm
407,biomes,root:Host-associated:Insecta,2857,Insecta,root:Host-associated:Insecta,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Insecta/samples,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Insecta/studies,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Insecta/genomes,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Insecta/children,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Insecta
408,biomes,root:Host-associated:Insecta:Digestive system,1220,Digestive system,root:Host-associated:Insecta:Digestive system,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Insecta:Digestive%20system/samples,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Insecta:Digestive%20system/studies,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Insecta:Digestive%20system/genomes,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Insecta:Digestive%20system/children,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Insecta:Digestive%20system
409,biomes,root:Host-associated:Invertebrates,2,Invertebrates,root:Host-associated:Invertebrates,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Invertebrates/samples,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Invertebrates/studies,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Invertebrates/genomes,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Invertebrates/children,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Invertebrates
410,biomes,root:Host-associated:Invertebrates:Bryozoans,0,Bryozoans,root:Host-associated:Invertebrates:Bryozoans,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Invertebrates:Bryozoans/samples,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Invertebrates:Bryozoans/studies,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Invertebrates:Bryozoans/genomes,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Invertebrates:Bryozoans/children,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Invertebrates:Bryozoans
411,biomes,root:Host-associated:Invertebrates:Bryozoans:Gymnolaemates,0,Gymnolaemates,root:Host-associated:Invertebrates:Bryozoans:Gymnolaemates,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Invertebrates:Bryozoans:Gymnolaemates/samples,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Invertebrates:Bryozoans:Gymnolaemates/studies,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Invertebrates:Bryozoans:Gymnolaemates/genomes,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Invertebrates:Bryozoans:Gymnolaemates/children,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Invertebrates:Bryozoans:Gymnolaemates
412,biomes,root:Host-associated:Invertebrates:Cnidaria,7,Cnidaria,root:Host-associated:Invertebrates:Cnidaria,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Invertebrates:Cnidaria/samples,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Invertebrates:Cnidaria/studies,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Invertebrates:Cnidaria/genomes,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Invertebrates:Cnidaria/children,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Invertebrates:Cnidaria
413,biomes,root:Host-associated:Invertebrates:Cnidaria:Coral,165,Coral,root:Host-associated:Invertebrates:Cnidaria:Coral,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Invertebrates:Cnidaria:Coral/samples,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Invertebrates:Cnidaria:Coral/studies,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Invertebrates:Cnidaria:Coral/genomes,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Invertebrates:Cnidaria:Coral/children,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Invertebrates:Cnidaria:Coral
414,biomes,root:Host-associated:Invertebrates:Echinodermata,18,Echinodermata,root:Host-associated:Invertebrates:Echinodermata,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Invertebrates:Echinodermata/samples,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Invertebrates:Echinodermata/studies,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Invertebrates:Echinodermata/genomes,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Invertebrates:Echinodermata/children,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Invertebrates:Echinodermata
415,biomes,root:Host-associated:Invertebrates:Echinodermata:Sea Urchin,0,Sea Urchin,root:Host-associated:Invertebrates:Echinodermata:Sea Urchin,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Invertebrates:Echinodermata:Sea%20Urchin/samples,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Invertebrates:Echinodermata:Sea%20Urchin/studies,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Invertebrates:Echinodermata:Sea%20Urchin/genomes,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Invertebrates:Echinodermata:Sea%20Urchin/children,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Invertebrates:Echinodermata:Sea%20Urchin
416,biomes,root:Host-associated:Mammals,3862,Mammals,root:Host-associated:Mammals,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Mammals/samples,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Mammals/studies,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Mammals/genomes,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Mammals/children,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Mammals
417,biomes,root:Host-associated:Mammals:Circulatory system,0,Circulatory system,root:Host-associated:Mammals:Circulatory system,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Mammals:Circulatory%20system/samples,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Mammals:Circulatory%20system/studies,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Mammals:Circulatory%20system/genomes,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Mammals:Circulatory%20system/children,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Mammals:Circulatory%20system
418,biomes,root:Host-associated:Mammals:Circulatory system:Blood,19,Blood,root:Host-associated:Mammals:Circulatory system:Blood,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Mammals:Circulatory%20system:Blood/samples,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Mammals:Circulatory%20system:Blood/studies,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Mammals:Circulatory%20system:Blood/genomes,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Mammals:Circulatory%20system:Blood/children,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Mammals:Circulatory%20system:Blood
419,biomes,root:Host-associated:Mammals:Digestive system,12247,Digestive system,root:Host-associated:Mammals:Digestive system,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Mammals:Digestive%20system/samples,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Mammals:Digestive%20system/studies,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Mammals:Digestive%20system/genomes,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Mammals:Digestive%20system/children,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Mammals:Digestive%20system
420,biomes,root:Host-associated:Mammals:Digestive system:Fecal,10403,Fecal,root:Host-associated:Mammals:Digestive system:Fecal,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Mammals:Digestive%20system:Fecal/samples,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Mammals:Digestive%20system:Fecal/studies,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Mammals:Digestive%20system:Fecal/genomes,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Mammals:Digestive%20system:Fecal/children,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Mammals:Digestive%20system:Fecal
421,biomes,root:Host-associated:Mammals:Digestive system:Fecal:Uncharacterized,0,Uncharacterized,root:Host-associated:Mammals:Digestive system:Fecal:Uncharacterized,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Mammals:Digestive%20system:Fecal:Uncharacterized/samples,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Mammals:Digestive%20system:Fecal:Uncharacterized/studies,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Mammals:Digestive%20system:Fecal:Uncharacterized/genomes,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Mammals:Digestive%20system:Fecal:Uncharacterized/children,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Mammals:Digestive%20system:Fecal:Uncharacterized
422,biomes,root:Host-associated:Mammals:Digestive system:Foregut,12,Foregut,root:Host-associated:Mammals:Digestive system:Foregut,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Mammals:Digestive%20system:Foregut/samples,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Mammals:Digestive%20system:Foregut/studies,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Mammals:Digestive%20system:Foregut/genomes,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Mammals:Digestive%20system:Foregut/children,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Mammals:Digestive%20system:Foregut
